name,seed,model,plddt,ptm,rmsd_start,rmsd_end
5KPH_4_8_0_0_combined_id18,44,2,93.55319444444444,0.79,0.7148754000663757,3.8996694087982178
5KPH_2_6_1_0_combined_id15,44,5,94.565,0.81,0.719745934009552,2.0258429050445557
5KPE_4_4_6_0_combined_id9,44,5,85.48444444444446,0.69,2.188656806945801,2.1531755924224854
5KPE_2_6_3_0_combined_id20,43,5,64.41490740740743,0.53,9.824000358581543,9.980859756469727
5KPH_6_6_8_0_combined_id8,42,3,87.23263888888889,0.69,2.315504312515259,3.9325413703918457
5KPE_4_6_3_0_combined_id12,44,1,85.16583333333335,0.7,1.4126086235046387,3.3223185539245605
5KPH_4_2_3_0_combined_id4,44,3,85.63069444444444,0.67,1.8007227182388306,2.3135621547698975
5KPH_2_8_0_0_combined_id13,42,3,91.98847222222224,0.75,0.8834517598152161,2.407923936843872
5KPH_4_6_9_0_combined_id19,44,3,94.34083333333336,0.79,0.6363791823387146,3.7474753856658936
5KPE_2_8_0_0_combined_id4,42,3,91.75,0.8,1.316440463066101,1.756759524345398
5KPE_2_8_9_0_combined_id24,42,2,65.1198148148148,0.54,9.02076530456543,9.005010604858398
5KPE_2_8_6_0_combined_id8,43,3,74.73935185185184,0.59,10.594736099243164,11.290700912475586
5KPE_2_6_7_0_combined_id19,43,4,72.91842592592593,0.62,10.469915390014648,11.27628231048584
5KPH_4_2_8_0_combined_id15,42,4,84.38541666666667,0.61,1.1040987968444824,3.0919830799102783
5KPE_2_8_8_0_combined_id8,43,5,80.70120370370368,0.68,10.181986808776855,11.097753524780273
5KPH_2_6_8_0_combined_id14,44,1,91.60972222222222,0.74,0.594817578792572,2.1448469161987305
5KPE_2_2_6_0_combined_id17,42,2,91.09805555555556,0.77,1.1519414186477661,1.467633605003357
5KPH_6_2_5_0_combined_id11,43,4,92.32097222222222,0.79,0.8634039759635925,5.621790885925293
5KPH_4_8_9_0_combined_id18,44,2,90.24958333333332,0.71,2.681288242340088,2.7166624069213867
5KPH_4_4_1_0_combined_id8,42,5,89.59125,0.73,0.7782891988754272,3.4311718940734863
5KPE_8_2_7_0_combined_id16,44,5,64.00046296296296,0.52,10.539605140686035,11.229083061218262
5KPH_4_8_8_0_combined_id19,43,5,88.6263888888889,0.73,0.7765064239501953,4.313158988952637
5KPH_4_4_9_0_combined_id18,44,5,94.0825,0.8,0.6143920421600342,3.9394195079803467
5KPE_2_8_1_0_combined_id3,42,4,59.701296296296285,0.49,7.097836017608643,7.127911567687988
5KPH_4_2_2_0_combined_id8,44,5,87.6463888888889,0.71,1.1950135231018066,2.8446617126464844
5KPH_4_2_4_0_combined_id8,43,3,88.80097222222223,0.68,0.9822185635566711,3.2492122650146484
5KPH_4_4_4_0_combined_id4,44,2,94.43972222222224,0.8,0.7030974626541138,4.198966026306152
5KPE_2_8_5_0_combined_id6,43,4,87.20935185185184,0.72,1.9795149564743042,1.431395173072815
5KPH_2_2_3_0_combined_id15,42,4,91.17791666666666,0.72,0.8184363842010498,2.104921340942383
5KPE_2_6_8_0_combined_id16,43,2,85.4887037037037,0.68,1.6286917924880981,1.6347283124923706
5KPE_4_6_9_0_combined_id19,43,3,75.14305555555555,0.58,3.6631839275360107,1.9904483556747437
5KPH_2_4_5_0_combined_id22,42,2,90.9575,0.76,0.656033992767334,1.7204220294952393
5KPH_2_8_6_0_combined_id4,44,1,92.02861111111112,0.76,0.9284996390342712,2.078336715698242
5KPE_2_8_6_0_combined_id8,44,1,71.7038888888889,0.59,1.8813360929489136,2.5762195587158203
5KPE_2_8_4_0_combined_id13,42,1,82.03212962962962,0.7,1.8910936117172241,1.987260103225708
5KPH_2_2_9_0_combined_id3,42,4,93.37777777777778,0.79,0.6672294735908508,1.9115513563156128
5KPH_2_8_3_0_combined_id9,44,3,91.35138888888888,0.72,0.6459822058677673,2.0467875003814697
5KPH_2_8_4_0_combined_id13,42,2,91.71541666666668,0.78,0.7236356735229492,1.7685891389846802
5KPE_2_4_2_0_combined_id10,42,3,88.01287037037036,0.71,1.380753517150879,1.455686092376709
5KPE_2_2_7_0_combined_id17,42,1,84.78953703703704,0.72,1.3562703132629395,1.2327020168304443
5KPH_6_4_1_0_combined_id1,44,3,86.64722222222221,0.64,0.9118895530700684,5.825592517852783
5KPE_4_4_7_0_combined_id16,44,1,64.51212962962963,0.56,10.691105842590332,12.662980079650879
5KPE_8_2_7_0_combined_id3,42,4,65.1111111111111,0.57,10.057887077331543,9.894181251525879
5KPH_2_2_7_0_combined_id19,42,2,93.88583333333332,0.79,1.0398650169372559,2.1710243225097656
5KPE_2_8_9_0_combined_id12,42,2,88.23305555555555,0.73,1.7615330219268799,1.4722532033920288
5KPH_2_4_8_0_combined_id18,44,1,94.08041666666664,0.79,0.5324307084083557,2.300971508026123
5KPH_4_8_8_0_combined_id23,43,2,89.74097222222223,0.74,0.8027963638305664,4.218488693237305
5KPH_2_4_1_0_combined_id13,43,5,89.78194444444445,0.71,0.7054930329322815,2.026531219482422
5KPE_4_4_6_0_combined_id8,44,3,71.71685185185186,0.56,5.102813720703125,2.7871298789978027
5KPH_6_2_8_0_combined_id18,43,2,92.28277777777777,0.77,0.7717476487159729,5.815499305725098
5KPE_4_4_7_0_combined_id8,43,2,66.5438888888889,0.54,3.244847059249878,3.4870879650115967
5KPE_2_6_0_0_combined_id20,44,4,82.25046296296296,0.68,2.3312084674835205,2.0955185890197754
5KPH_4_6_9_0_combined_id1,43,2,87.95069444444445,0.7,0.934213399887085,3.5715205669403076
5KPE_4_6_8_0_combined_id1,42,2,65.55675925925925,0.5,6.493280410766602,5.061712741851807
5KPE_4_2_3_0_combined_id5,44,5,68.83250000000001,0.53,10.490702629089355,11.798229217529297
5KPH_2_8_9_0_combined_id15,43,5,89.76138888888889,0.71,0.7378085851669312,2.1979339122772217
5KPH_4_2_8_0_combined_id3,42,5,85.28,0.65,0.796314537525177,3.368948459625244
5KPE_2_6_8_0_combined_id3,43,5,82.71203703703704,0.64,2.1038405895233154,1.1787647008895874
5KPH_4_6_6_0_combined_id3,43,4,87.82513888888889,0.68,0.8239822387695312,3.9508399963378906
5KPE_2_4_3_0_combined_id10,44,1,83.25129629629627,0.69,1.5829938650131226,1.3416776657104492
5KPH_8_8_9_0_combined_id22,43,1,85.70402777777777,0.62,2.574601888656616,6.151615619659424
5KPH_2_6_6_0_combined_id12,44,5,87.07569444444444,0.67,1.3253495693206787,1.5584949254989624
5KPH_4_4_4_0_combined_id2,42,1,88.13555555555556,0.7,0.9835444092750549,4.62680721282959
5KPH_2_2_6_0_combined_id3,44,5,88.9973611111111,0.7,2.293309450149536,0.8313130140304565
5KPE_2_2_2_0_combined_id11,44,4,74.73759259259259,0.62,10.777018547058105,10.742728233337402
5KPE_2_4_3_0_combined_id17,44,4,67.76953703703704,0.56,9.480299949645996,9.875389099121094
5KPH_6_2_9_0_combined_id20,42,4,92.87916666666666,0.79,0.6967951059341431,5.846181869506836
5KPH_8_8_9_0_combined_id9,44,5,75.03375,0.5,3.3078033924102783,6.316375255584717
5KPH_4_2_7_0_combined_id20,44,3,91.0263888888889,0.74,0.809032142162323,3.5313706398010254
5KPH_4_8_6_0_combined_id17,43,3,84.68222222222221,0.64,1.682630181312561,2.7179839611053467
5KPH_2_8_6_0_combined_id7,43,5,91.9975,0.75,2.0030033588409424,0.8470403552055359
5KPH_2_4_4_0_combined_id14,43,1,88.1988888888889,0.67,1.4894479513168335,1.1085796356201172
5KPH_4_2_2_0_combined_id11,44,2,91.02111111111113,0.76,0.8332991600036621,3.188220739364624
5KPH_6_4_0_0_combined_id8,43,1,92.6765277777778,0.77,0.8203464150428772,5.670080661773682
5KPH_2_2_2_0_combined_id19,42,5,93.54041666666666,0.78,0.737038254737854,2.166677236557007
5KPH_4_2_8_0_combined_id1,44,1,89.75375000000001,0.72,1.0086932182312012,3.2160232067108154
5KPE_4_4_7_0_combined_id1,42,2,69.33222222222221,0.56,2.98256254196167,3.0915279388427734
5KPH_2_2_5_0_combined_id8,43,3,89.77541666666667,0.71,1.1403499841690063,1.154515027999878
5KPE_2_4_2_0_combined_id3,44,1,89.92509259259259,0.79,1.6464859247207642,1.8242181539535522
5KPH_4_6_7_0_combined_id9,44,5,85.97083333333335,0.66,2.1539342403411865,2.5975091457366943
5KPE_2_2_1_0_combined_id23,42,4,90.78861111111112,0.78,1.4554102420806885,0.9780194759368896
5KPE_4_8_2_0_combined_id23,44,4,70.03972222222222,0.57,10.431692123413086,12.824237823486328
5KPH_2_6_6_0_combined_id5,42,3,95.18,0.81,0.7912225723266602,1.8281601667404175
5KPH_2_6_8_0_combined_id24,44,4,93.75333333333332,0.78,2.0118331909179688,0.801454484462738
5KPE_4_4_9_0_combined_id4,42,1,61.38962962962963,0.5,8.563379287719727,9.25031852722168
5KPH_4_8_5_0_combined_id7,42,2,91.36583333333334,0.74,1.4747357368469238,5.071978569030762
5KPH_6_4_1_0_combined_id4,44,5,87.26,0.69,0.7389737367630005,5.527952194213867
5KPH_2_4_9_0_combined_id19,43,4,92.54305555555555,0.76,0.7617884278297424,2.2899856567382812
5KPH_4_8_9_0_combined_id16,44,2,88.79513888888889,0.71,1.1039588451385498,3.2647621631622314
5KPH_2_8_5_0_combined_id9,42,2,89.57249999999999,0.71,0.7890579104423523,1.9436700344085693
5KPH_4_8_6_0_combined_id15,43,4,90.71180555555556,0.73,0.7008774280548096,3.997437000274658
5KPH_4_4_6_0_combined_id13,44,2,87.07583333333334,0.69,0.8770833611488342,3.657135009765625
5KPH_4_2_1_0_combined_id2,44,2,91.74569444444444,0.73,2.3272864818573,2.147829055786133
5KPH_4_4_7_0_combined_id21,44,3,88.49888888888889,0.69,1.0840786695480347,3.675217866897583
5KPE_2_8_4_0_combined_id24,43,4,70.02361111111111,0.6,10.765653610229492,11.692544937133789
5KPE_4_6_3_0_combined_id4,42,2,66.65472222222222,0.54,11.06800365447998,12.831018447875977
5KPH_4_6_9_0_combined_id22,42,1,83.95930555555555,0.67,1.7106633186340332,2.646686553955078
5KPH_4_6_3_0_combined_id1,44,2,95.57305555555556,0.83,0.6237199306488037,4.085029602050781
5KPE_2_6_9_0_combined_id22,43,5,64.15259259259258,0.5,9.602176666259766,9.767638206481934
5KPH_4_2_6_0_combined_id13,43,2,90.21597222222222,0.74,1.2460514307022095,3.2405283451080322
5KPH_2_6_2_0_combined_id24,44,3,88.73444444444445,0.68,0.960521936416626,2.447873592376709
5KPE_4_8_7_0_combined_id1,44,3,72.61398148148147,0.53,1.9952385425567627,2.756277084350586
5KPH_2_6_2_0_combined_id12,44,4,88.04902777777778,0.7,0.9622701406478882,2.1967718601226807
5KPE_4_8_2_0_combined_id21,44,1,60.58361111111112,0.5,8.886916160583496,11.337662696838379
5KPH_4_2_1_0_combined_id15,42,5,87.12555555555555,0.71,4.212653636932373,2.5156569480895996
5KPE_6_4_7_0_combined_id3,44,3,73.50916666666667,0.6,9.6638822555542,9.291634559631348
5KPE_4_8_2_0_combined_id8,44,4,63.61518518518518,0.53,11.234950065612793,12.443804740905762
5KPE_2_6_4_0_combined_id15,44,3,67.91185185185185,0.54,9.723393440246582,10.39749813079834
5KPH_2_2_0_0_combined_id14,43,2,92.33819444444444,0.78,0.7664772272109985,1.6248459815979004
5KPE_2_2_2_0_combined_id18,43,2,86.38740740740741,0.72,1.7012704610824585,0.9954543709754944
5KPH_6_6_8_0_combined_id6,43,3,90.2775,0.69,0.9721295833587646,5.68513822555542
5KPE_4_8_9_0_combined_id17,42,3,87.83194444444446,0.74,1.5070209503173828,3.3827710151672363
5KPH_6_4_1_0_combined_id7,43,4,88.84041666666667,0.72,0.7823905944824219,5.44813871383667
5KPH_2_4_0_0_combined_id13,43,5,86.99694444444444,0.69,0.8338457345962524,1.8986892700195312
5KPH_2_6_1_0_combined_id3,43,4,90.40902777777778,0.72,0.7691203355789185,1.840025544166565
5KPE_2_8_2_0_combined_id22,43,1,89.42083333333333,0.73,1.274229645729065,1.543317198753357
5KPE_4_8_3_0_combined_id14,43,4,84.89083333333335,0.73,2.2245571613311768,2.604285478591919
5KPH_2_6_2_0_combined_id20,43,2,86.00930555555556,0.68,1.460837960243225,1.1530168056488037
5KPH_4_4_2_0_combined_id14,42,3,92.45569444444445,0.75,0.7252982258796692,3.871267080307007
5KPE_4_6_8_0_combined_id19,44,4,81.3124074074074,0.62,1.8055121898651123,2.779005527496338
5KPH_2_8_8_0_combined_id9,43,2,84.37930555555555,0.65,0.8213422894477844,1.8157700300216675
5KPE_2_8_5_0_combined_id18,44,4,65.31305555555556,0.54,8.470311164855957,9.287887573242188
5KPE_4_2_0_0_combined_id2,44,4,85.13861111111112,0.71,1.5817116498947144,3.289409637451172
5KPH_4_4_7_0_combined_id2,43,2,84.62291666666667,0.66,2.439260244369507,1.7034671306610107
5KPE_4_6_5_0_combined_id12,43,4,85.03064814814816,0.71,1.356635570526123,3.4255824089050293
5KPE_2_4_1_0_combined_id5,43,1,82.33787037037038,0.67,2.401069402694702,2.671726942062378
5KPH_4_8_9_0_combined_id10,42,2,94.9090277777778,0.81,0.6768460869789124,4.06890344619751
5KPE_2_4_2_0_combined_id7,42,5,60.95962962962962,0.44,6.709323406219482,6.9609198570251465
5KPE_6_8_5_0_combined_id8,43,3,62.86861111111112,0.54,4.604605197906494,3.960589647293091
5KPE_2_6_5_0_combined_id12,42,3,69.01648148148149,0.54,7.639490604400635,8.685542106628418
5KPE_2_2_2_0_combined_id18,44,1,86.65083333333332,0.71,1.6917146444320679,1.0431904792785645
5KPE_4_4_4_0_combined_id14,42,4,68.25574074074073,0.62,11.050820350646973,13.368855476379395
5KPH_2_8_3_0_combined_id20,42,2,94.5723611111111,0.81,0.5376362204551697,2.0257010459899902
5KPE_4_4_4_0_combined_id21,43,1,87.55435185185186,0.75,1.5753211975097656,3.156846761703491
5KPH_6_2_8_0_combined_id8,42,5,90.29472222222222,0.76,0.7553856372833252,6.032460689544678
5KPH_4_2_5_0_combined_id15,44,5,88.35430555555556,0.71,1.4810725450515747,3.788356304168701
5KPH_2_4_0_0_combined_id19,44,4,90.6875,0.74,0.8519977927207947,2.032970666885376
5KPH_2_4_5_0_combined_id2,44,2,95.09833333333331,0.82,0.7425475716590881,1.5713106393814087
5KPE_4_6_2_0_combined_id14,43,5,72.95851851851852,0.52,11.494217872619629,11.854393005371094
5KPE_2_6_7_0_combined_id1,43,1,66.36351851851852,0.54,12.426440238952637,12.721037864685059
5KPH_4_6_0_0_combined_id14,44,5,90.13513888888887,0.74,1.1347978115081787,4.563632011413574
5KPH_6_4_1_0_combined_id8,44,1,88.78027777777778,0.72,1.9824230670928955,4.6238274574279785
5KPH_4_2_6_0_combined_id14,44,3,87.39972222222222,0.68,0.849371612071991,3.599064588546753
5KPE_2_2_2_0_combined_id1,43,2,62.85092592592593,0.52,10.48107624053955,10.657357215881348
5KPE_8_2_7_0_combined_id11,43,1,67.94500000000001,0.54,10.005196571350098,11.26339340209961
5KPH_4_8_9_0_combined_id23,44,2,93.1211111111111,0.77,0.8357956409454346,3.79412579536438
5KPE_2_6_4_0_combined_id23,43,4,79.38833333333332,0.66,2.291727304458618,1.2221122980117798
5KPH_6_4_0_0_combined_id21,42,5,85.10513888888889,0.64,0.7404005527496338,5.988643169403076
5KPE_4_6_4_0_combined_id9,43,2,69.97694444444444,0.57,2.611499071121216,3.1862449645996094
5KPH_4_4_2_0_combined_id21,42,4,81.14847222222221,0.66,1.1313661336898804,3.2229909896850586
5KPH_2_6_0_0_combined_id9,43,4,95.1873611111111,0.82,0.6144745349884033,1.8627772331237793
5KPH_2_2_4_0_combined_id1,44,5,89.73722222222223,0.7,0.7188282608985901,1.7570663690567017
5KPH_2_4_8_0_combined_id7,42,4,94.41361111111112,0.79,1.9110890626907349,0.9067850708961487
5KPH_2_8_4_0_combined_id9,44,4,94.52847222222222,0.83,0.8454897403717041,1.4013872146606445
5KPH_6_2_5_0_combined_id9,42,4,87.04013888888888,0.71,1.5063109397888184,4.48682165145874
5KPE_4_8_1_0_combined_id12,44,4,83.3086111111111,0.7,2.0046255588531494,2.789815664291382
5KPH_2_8_9_0_combined_id8,42,1,92.16083333333331,0.73,0.8307237029075623,2.1995952129364014
5KPE_2_6_0_0_combined_id18,44,4,64.83472222222223,0.56,8.039405822753906,8.21387004852295
5KPH_4_8_9_0_combined_id5,44,2,84.48583333333333,0.66,2.527174234390259,2.048959970474243
5KPE_6_8_5_0_combined_id14,44,3,62.2562037037037,0.5,11.855548858642578,14.90210247039795
5KPH_2_6_6_0_combined_id14,43,1,86.52763888888889,0.68,1.7847793102264404,0.8643571734428406
5KPH_4_4_4_0_combined_id6,42,5,83.99111111111112,0.62,1.428040623664856,3.2471649646759033
5KPH_2_8_3_0_combined_id6,43,4,91.31555555555558,0.74,1.9178810119628906,0.7462381720542908
5KPH_2_2_6_0_combined_id9,42,4,91.54708333333336,0.75,0.5890501141548157,2.0764875411987305
5KPE_4_2_4_0_combined_id18,44,1,76.5187962962963,0.61,1.4417823553085327,3.077944278717041
5KPE_2_4_0_0_combined_id10,42,2,92.27194444444444,0.78,1.6087229251861572,0.9099552035331726
5KPE_2_2_1_0_combined_id12,42,3,90.39240740740742,0.78,1.1860020160675049,1.397251009941101
5KPE_8_2_7_0_combined_id11,43,5,72.45333333333335,0.56,10.1087007522583,14.075623512268066
5KPH_4_8_3_0_combined_id13,44,2,90.8488888888889,0.73,2.2740747928619385,3.088599443435669
5KPE_2_2_0_0_combined_id14,42,4,73.79805555555555,0.63,1.9658325910568237,1.1705067157745361
5KPH_4_2_1_0_combined_id13,43,5,85.8075,0.69,1.5639560222625732,4.0472636222839355
5KPH_4_2_0_0_combined_id16,43,3,87.23375,0.66,0.854830801486969,3.5639090538024902
5KPE_4_6_9_0_combined_id24,44,1,59.755,0.49,8.501388549804688,10.879204750061035
5KPH_4_6_3_0_combined_id2,43,1,88.53,0.71,1.3911960124969482,3.6383373737335205
5KPE_2_4_9_0_combined_id12,43,1,64.78472222222223,0.55,8.985130310058594,9.453778266906738
5KPH_2_6_8_0_combined_id11,43,5,92.39333333333332,0.77,0.6516659259796143,2.0691232681274414
5KPH_2_4_4_0_combined_id10,43,1,51.75819444444445,0.37,8.293874740600586,8.155194282531738
5KPE_2_8_9_0_combined_id22,43,5,68.7023148148148,0.54,10.480356216430664,11.384520530700684
5KPE_2_4_1_0_combined_id15,42,5,86.5248148148148,0.7,1.2893563508987427,1.658757209777832
5KPH_2_6_2_0_combined_id8,43,5,93.78902777777778,0.78,0.7112107872962952,2.226449489593506
5KPE_2_4_5_0_combined_id24,43,1,85.5106481481481,0.68,1.2944440841674805,1.610556721687317
5KPH_2_6_4_0_combined_id6,43,4,64.65277777777777,0.4,8.020177841186523,7.281548500061035
5KPH_4_4_0_0_combined_id18,44,3,86.08375,0.67,0.8877074718475342,3.3561007976531982
5KPH_4_4_1_0_combined_id4,44,1,92.82388888888887,0.75,0.632789134979248,3.554654836654663
5KPH_2_8_3_0_combined_id9,44,4,91.68708333333332,0.74,0.5801002979278564,1.8943357467651367
5KPE_6_6_8_0_combined_id13,43,4,74.57472222222223,0.54,11.371163368225098,10.46868896484375
5KPE_2_4_7_0_combined_id24,42,5,62.76851851851852,0.52,8.756354331970215,9.379631042480469
5KPH_4_6_0_0_combined_id1,42,1,89.75986111111112,0.7,0.6962265968322754,3.8859615325927734
5KPH_2_8_2_0_combined_id2,42,1,92.33694444444444,0.77,0.9275714159011841,1.8946605920791626
5KPH_8_8_5_0_combined_id14,44,5,88.34027777777777,0.7,1.1455711126327515,8.006237983703613
5KPH_2_8_8_0_combined_id12,43,3,90.2136111111111,0.73,1.063105583190918,1.6007640361785889
5KPH_4_4_0_0_combined_id8,44,1,87.355,0.67,2.668416976928711,1.5054435729980469
5KPH_2_4_8_0_combined_id12,44,2,93.00416666666666,0.77,1.9713513851165771,0.961830735206604
5KPH_2_8_9_0_combined_id14,43,2,92.56888888888888,0.76,0.8147366046905518,1.7739794254302979
5KPH_4_2_4_0_combined_id13,44,2,93.91777777777776,0.79,0.6974744200706482,4.125227928161621
5KPE_4_6_0_0_combined_id24,44,4,72.97898148148148,0.57,2.9753520488739014,3.6318798065185547
5KPE_2_4_5_0_combined_id12,44,1,69.83638888888888,0.56,2.837108612060547,3.16232967376709
5KPE_2_6_9_0_combined_id13,44,4,86.18138888888889,0.72,1.401262879371643,1.1672672033309937
5KPE_2_4_0_0_combined_id21,44,5,78.16351851851852,0.61,2.835958480834961,2.9693663120269775
5KPH_2_8_4_0_combined_id23,43,4,87.09736111111111,0.67,0.9574418067932129,1.5445411205291748
5KPE_2_6_8_0_combined_id21,42,5,82.14527777777778,0.67,10.910223960876465,10.88226318359375
5KPE_4_6_6_0_combined_id5,43,2,64.16064814814814,0.57,8.815155029296875,10.802775382995605
5KPH_2_2_8_0_combined_id3,42,1,88.9851388888889,0.68,0.7402431964874268,1.4629719257354736
5KPE_4_6_1_0_combined_id7,43,3,68.23212962962963,0.55,4.051178932189941,4.206660747528076
5KPH_4_6_4_0_combined_id16,43,2,84.44569444444444,0.65,1.334946870803833,3.216291904449463
5KPH_2_8_1_0_combined_id13,44,2,88.66347222222223,0.72,0.7843901515007019,2.1518781185150146
5KPH_4_6_6_0_combined_id2,43,3,93.50833333333333,0.76,0.6668511629104614,4.126919746398926
5KPE_6_6_8_0_combined_id1,43,3,67.09129629629629,0.5,9.921631813049316,10.226508140563965
5KPH_4_4_5_0_combined_id17,44,1,87.49041666666668,0.69,2.129218339920044,1.9713122844696045
5KPH_4_6_6_0_combined_id13,43,4,90.41958333333336,0.7,0.7780445218086243,3.999382734298706
5KPE_2_6_5_0_combined_id10,44,3,93.20796296296297,0.83,1.5402776002883911,1.586121678352356
5KPH_2_8_5_0_combined_id9,44,3,90.27708333333334,0.72,0.8996500968933105,2.4042036533355713
5KPH_8_8_0_0_combined_id23,42,4,82.21041666666666,0.62,1.8141331672668457,6.268684387207031
5KPE_4_8_9_0_combined_id20,44,1,82.3675,0.68,1.5156556367874146,3.2685468196868896
5KPE_4_8_1_0_combined_id20,44,3,91.88481481481485,0.81,1.4313935041427612,3.2168240547180176
5KPE_6_2_0_0_combined_id16,43,1,74.50592592592592,0.6,4.314566135406494,4.377572059631348
5KPE_2_6_7_0_combined_id11,42,1,83.80731481481482,0.72,2.0753116607666016,1.4796302318572998
5KPH_6_4_1_0_combined_id6,42,4,84.9175,0.67,1.1023883819580078,5.060176849365234
5KPH_2_8_4_0_combined_id2,44,5,94.25583333333334,0.81,0.6229788661003113,1.9476850032806396
5KPE_4_6_0_0_combined_id3,42,5,60.49037037037037,0.49,10.102110862731934,10.7426118850708
5KPE_4_4_9_0_combined_id11,43,4,75.88555555555556,0.61,3.4141571521759033,2.801501512527466
5KPE_2_8_8_0_combined_id14,44,2,85.91648148148148,0.73,1.78142249584198,1.6615490913391113
5KPH_2_8_6_0_combined_id9,44,1,83.76388888888889,0.65,1.7580088376998901,1.184517502784729
5KPE_2_8_5_0_combined_id9,44,1,81.57083333333333,0.68,2.1759445667266846,1.5090689659118652
5KPE_4_6_3_0_combined_id9,43,4,81.64916666666667,0.68,4.389011859893799,4.8349456787109375
5KPH_4_8_2_0_combined_id10,44,3,93.50944444444444,0.78,0.8197066783905029,4.259552001953125
5KPH_2_6_1_0_combined_id16,43,5,93.68694444444444,0.78,0.9494944214820862,1.5252786874771118
